83c8db48-3339-11f0-b3bb-88a4c2b6c82f,"{'run_info': ['StandardGSGP', UUID('83c8db48-3339-11f0-b3bb-88a4c2b6c82f'), 'GSGP_sustavianfeed'], 'reconstruct': False, 'n_jobs': 1, 'n_iter': 500, 'elitism': True, 'n_elites': 2, 'log': 2, 'verbose': 0, 'ffunction': <function rmse at 0x000002BE7AEDF100>, 'test_elite': True, 'log_path': './log/GSGP/GSGP_sustavianfeed_outer_2_inner_2.csv', 'selector': <function tournament_selection_min.<locals>.ts at 0x000002BE7BE95DA0>, 'crossover': <function geometric_crossover at 0x000002BE7AEDC4A0>, 'mutator': <function standard_geometric_mutation at 0x000002BE7AEDEC00>, 'settings_dict': {'p_test': 0.2}, 'find_elit_func': <function get_best_min at 0x000002BE7AEDC900>, 'pop_size': 20, 'p_xo': 0.5, 'seed': 47, 'initializer': <function rhh at 0x000002BE7AEDE700>, 'p_m': 0.5, 'ms': <function generate_random_uniform.<locals>.generate_num at 0x000002BE7BE94C20>, 'FUNCTIONS': {'add': {'function': <built-in method add of type object at 0x00007FFB91963450>, 'arity': 2}, 'subtract': {'function': <built-in method sub of type object at 0x00007FFB91963450>, 'arity': 2}, 'multiply': {'function': <built-in method mul of type object at 0x00007FFB91963450>, 'arity': 2}, 'divide': {'function': <function protected_div at 0x000002BE7AEC22A0>, 'arity': 2}}, 'CONSTANTS': {'constant_0.2788535969157675': <function gsgp.<locals>.<lambda> at 0x000002BE7BE94360>, 'constant__0.9499784895546661': <function gsgp.<locals>.<lambda> at 0x000002BE7BE97560>, 'constant__0.4499413632617615': <function gsgp.<locals>.<lambda> at 0x000002BE7BE96980>, 'constant__0.5535785237023545': <function gsgp.<locals>.<lambda> at 0x000002BE7BE94B80>, 'constant_0.4729424283280248': <function gsgp.<locals>.<lambda> at 0x000002BE7BE95940>, 'constant_0.3533989748458226': <function gsgp.<locals>.<lambda> at 0x000002BE7BE96B60>, 'constant_0.7843591354096908': <function gsgp.<locals>.<lambda> at 0x000002BE7BE95300>, 'constant__0.8261223347411677': <function gsgp.<locals>.<lambda> at 0x000002BE7BE94CC0>, 'constant__0.15615636062945915': <function gsgp.<locals>.<lambda> at 0x000002BE7BE96AC0>}, 'p_c': 0.1, 'init_depth': 2, 'init_pop_size': 20, 'p_test': 0.2}"
8677653f-3339-11f0-8daf-88a4c2b6c82f,"{'run_info': ['StandardGSGP', UUID('8677653f-3339-11f0-8daf-88a4c2b6c82f'), 'GSGP_sustavianfeed'], 'reconstruct': False, 'n_jobs': 1, 'n_iter': 500, 'elitism': True, 'n_elites': 2, 'log': 2, 'verbose': 0, 'ffunction': <function rmse at 0x000002BE7AEDF100>, 'test_elite': True, 'log_path': './log/GSGP/GSGP_sustavianfeed_outer_2_inner_2.csv', 'selector': <function tournament_selection_min.<locals>.ts at 0x000002BE7BDE3C40>, 'crossover': <function geometric_crossover at 0x000002BE7AEDC4A0>, 'mutator': <function standard_geometric_mutation at 0x000002BE7AEDEC00>, 'settings_dict': {'p_test': 0.2}, 'find_elit_func': <function get_best_min at 0x000002BE7AEDC900>, 'pop_size': 20, 'p_xo': 0.5, 'seed': 47, 'initializer': <function rhh at 0x000002BE7AEDE700>, 'p_m': 0.5, 'ms': <function generate_random_uniform.<locals>.generate_num at 0x000002BE7BE87C40>, 'FUNCTIONS': {'add': {'function': <built-in method add of type object at 0x00007FFB91963450>, 'arity': 2}, 'subtract': {'function': <built-in method sub of type object at 0x00007FFB91963450>, 'arity': 2}, 'multiply': {'function': <built-in method mul of type object at 0x00007FFB91963450>, 'arity': 2}, 'divide': {'function': <function protected_div at 0x000002BE7AEC22A0>, 'arity': 2}}, 'CONSTANTS': {'constant_0.2788535969157675': <function gsgp.<locals>.<lambda> at 0x000002BE7BEA7C40>, 'constant__0.9499784895546661': <function gsgp.<locals>.<lambda> at 0x000002BE7BEA4D60>, 'constant__0.4499413632617615': <function gsgp.<locals>.<lambda> at 0x000002BE7BEA6F20>, 'constant__0.5535785237023545': <function gsgp.<locals>.<lambda> at 0x000002BE7BEA4900>, 'constant_0.4729424283280248': <function gsgp.<locals>.<lambda> at 0x000002BE7BEA6DE0>, 'constant_0.3533989748458226': <function gsgp.<locals>.<lambda> at 0x000002BE7BEA4540>, 'constant_0.7843591354096908': <function gsgp.<locals>.<lambda> at 0x000002BE7BDE22A0>, 'constant__0.8261223347411677': <function gsgp.<locals>.<lambda> at 0x000002BE7BDE3240>, 'constant__0.15615636062945915': <function gsgp.<locals>.<lambda> at 0x000002BE7BDE1620>}, 'p_c': 0.7, 'init_depth': 2, 'init_pop_size': 20, 'p_test': 0.2}"
89094f45-3339-11f0-9ee6-88a4c2b6c82f,"{'run_info': ['StandardGSGP', UUID('89094f45-3339-11f0-9ee6-88a4c2b6c82f'), 'GSGP_sustavianfeed'], 'reconstruct': False, 'n_jobs': 1, 'n_iter': 500, 'elitism': True, 'n_elites': 2, 'log': 2, 'verbose': 0, 'ffunction': <function rmse at 0x000002BE7AEDF100>, 'test_elite': True, 'log_path': './log/GSGP/GSGP_sustavianfeed_outer_2_inner_2.csv', 'selector': <function tournament_selection_min.<locals>.ts at 0x000002BE7BDE2C00>, 'crossover': <function geometric_crossover at 0x000002BE7AEDC4A0>, 'mutator': <function standard_geometric_mutation at 0x000002BE7AEDEC00>, 'settings_dict': {'p_test': 0.2}, 'find_elit_func': <function get_best_min at 0x000002BE7AEDC900>, 'pop_size': 20, 'p_xo': 0.5, 'seed': 47, 'initializer': <function rhh at 0x000002BE7AEDE700>, 'p_m': 0.5, 'ms': <function generate_random_uniform.<locals>.generate_num at 0x000002BE7BDE13A0>, 'FUNCTIONS': {'add': {'function': <built-in method add of type object at 0x00007FFB91963450>, 'arity': 2}, 'subtract': {'function': <built-in method sub of type object at 0x00007FFB91963450>, 'arity': 2}, 'multiply': {'function': <built-in method mul of type object at 0x00007FFB91963450>, 'arity': 2}, 'divide': {'function': <function protected_div at 0x000002BE7AEC22A0>, 'arity': 2}}, 'CONSTANTS': {'constant_0.2788535969157675': <function gsgp.<locals>.<lambda> at 0x000002BE7BDE3A60>, 'constant__0.9499784895546661': <function gsgp.<locals>.<lambda> at 0x000002BE7BDE19E0>, 'constant__0.4499413632617615': <function gsgp.<locals>.<lambda> at 0x000002BE7BDE27A0>, 'constant__0.5535785237023545': <function gsgp.<locals>.<lambda> at 0x000002BE7BDE1A80>, 'constant_0.4729424283280248': <function gsgp.<locals>.<lambda> at 0x000002BE7BDE23E0>, 'constant_0.3533989748458226': <function gsgp.<locals>.<lambda> at 0x000002BE7BDE2480>, 'constant_0.7843591354096908': <function gsgp.<locals>.<lambda> at 0x000002BE7BDE2FC0>, 'constant__0.8261223347411677': <function gsgp.<locals>.<lambda> at 0x000002BE7BDE3420>, 'constant__0.15615636062945915': <function gsgp.<locals>.<lambda> at 0x000002BE7BDE1760>}, 'p_c': 0.1, 'init_depth': 2, 'init_pop_size': 20, 'p_test': 0.2}"
8b89b162-3339-11f0-a619-88a4c2b6c82f,"{'run_info': ['StandardGSGP', UUID('8b89b162-3339-11f0-a619-88a4c2b6c82f'), 'GSGP_sustavianfeed'], 'reconstruct': False, 'n_jobs': 1, 'n_iter': 500, 'elitism': True, 'n_elites': 2, 'log': 2, 'verbose': 0, 'ffunction': <function rmse at 0x000002BE7AEDF100>, 'test_elite': True, 'log_path': './log/GSGP/GSGP_sustavianfeed_outer_2_inner_2.csv', 'selector': <function tournament_selection_min.<locals>.ts at 0x000002BE7BEC4F40>, 'crossover': <function geometric_crossover at 0x000002BE7AEDC4A0>, 'mutator': <function standard_geometric_mutation at 0x000002BE7AEDEC00>, 'settings_dict': {'p_test': 0.2}, 'find_elit_func': <function get_best_min at 0x000002BE7AEDC900>, 'pop_size': 20, 'p_xo': 0.5, 'seed': 47, 'initializer': <function rhh at 0x000002BE7AEDE700>, 'p_m': 0.5, 'ms': <function generate_random_uniform.<locals>.generate_num at 0x000002BE7BEE9D00>, 'FUNCTIONS': {'add': {'function': <built-in method add of type object at 0x00007FFB91963450>, 'arity': 2}, 'subtract': {'function': <built-in method sub of type object at 0x00007FFB91963450>, 'arity': 2}, 'multiply': {'function': <built-in method mul of type object at 0x00007FFB91963450>, 'arity': 2}, 'divide': {'function': <function protected_div at 0x000002BE7AEC22A0>, 'arity': 2}}, 'CONSTANTS': {'constant_0.2788535969157675': <function gsgp.<locals>.<lambda> at 0x000002BE7BEE87C0>, 'constant__0.9499784895546661': <function gsgp.<locals>.<lambda> at 0x000002BE7BE7D4E0>, 'constant__0.4499413632617615': <function gsgp.<locals>.<lambda> at 0x000002BE7BE7DEE0>, 'constant__0.5535785237023545': <function gsgp.<locals>.<lambda> at 0x000002BE7BE7EE80>, 'constant_0.4729424283280248': <function gsgp.<locals>.<lambda> at 0x000002BE7BE7E980>, 'constant_0.3533989748458226': <function gsgp.<locals>.<lambda> at 0x000002BE7BE7DA80>, 'constant_0.7843591354096908': <function gsgp.<locals>.<lambda> at 0x000002BE7BE7C040>, 'constant__0.8261223347411677': <function gsgp.<locals>.<lambda> at 0x000002BE7BE7ECA0>, 'constant__0.15615636062945915': <function gsgp.<locals>.<lambda> at 0x000002BE7BEC7240>}, 'p_c': 0.7, 'init_depth': 2, 'init_pop_size': 20, 'p_test': 0.2}"
8e142ea0-3339-11f0-a619-88a4c2b6c82f,"{'run_info': ['StandardGSGP', UUID('8e142ea0-3339-11f0-a619-88a4c2b6c82f'), 'GSGP_sustavianfeed'], 'reconstruct': False, 'n_jobs': 1, 'n_iter': 500, 'elitism': True, 'n_elites': 2, 'log': 2, 'verbose': 0, 'ffunction': <function rmse at 0x000002BE7AEDF100>, 'test_elite': True, 'log_path': './log/GSGP/GSGP_sustavianfeed_outer_2_inner_2.csv', 'selector': <function tournament_selection_min.<locals>.ts at 0x000002BE7BEAA340>, 'crossover': <function geometric_crossover at 0x000002BE7AEDC4A0>, 'mutator': <function standard_geometric_mutation at 0x000002BE7AEDEC00>, 'settings_dict': {'p_test': 0.2}, 'find_elit_func': <function get_best_min at 0x000002BE7AEDC900>, 'pop_size': 20, 'p_xo': 0.5, 'seed': 47, 'initializer': <function rhh at 0x000002BE7AEDE700>, 'p_m': 0.5, 'ms': <function generate_random_uniform.<locals>.generate_num at 0x000002BE7BB12B60>, 'FUNCTIONS': {'add': {'function': <built-in method add of type object at 0x00007FFB91963450>, 'arity': 2}, 'subtract': {'function': <built-in method sub of type object at 0x00007FFB91963450>, 'arity': 2}, 'multiply': {'function': <built-in method mul of type object at 0x00007FFB91963450>, 'arity': 2}, 'divide': {'function': <function protected_div at 0x000002BE7AEC22A0>, 'arity': 2}}, 'CONSTANTS': {'constant_0.2788535969157675': <function gsgp.<locals>.<lambda> at 0x000002BE7BEAB740>, 'constant__0.9499784895546661': <function gsgp.<locals>.<lambda> at 0x000002BE7BEAB880>, 'constant__0.4499413632617615': <function gsgp.<locals>.<lambda> at 0x000002BE7BEAA3E0>, 'constant__0.5535785237023545': <function gsgp.<locals>.<lambda> at 0x000002BE7BEA9F80>, 'constant_0.4729424283280248': <function gsgp.<locals>.<lambda> at 0x000002BE7BEA9440>, 'constant_0.3533989748458226': <function gsgp.<locals>.<lambda> at 0x000002BE7BEA9300>, 'constant_0.7843591354096908': <function gsgp.<locals>.<lambda> at 0x000002BE7BEA8900>, 'constant__0.8261223347411677': <function gsgp.<locals>.<lambda> at 0x000002BE7BEAAA20>, 'constant__0.15615636062945915': <function gsgp.<locals>.<lambda> at 0x000002BE7BEAA5C0>}, 'p_c': 0.1, 'init_depth': 2, 'init_pop_size': 20, 'p_test': 0.2}"
90b5e35d-3339-11f0-818c-88a4c2b6c82f,"{'run_info': ['StandardGSGP', UUID('90b5e35d-3339-11f0-818c-88a4c2b6c82f'), 'GSGP_sustavianfeed'], 'reconstruct': False, 'n_jobs': 1, 'n_iter': 500, 'elitism': True, 'n_elites': 2, 'log': 2, 'verbose': 0, 'ffunction': <function rmse at 0x000002BE7AEDF100>, 'test_elite': True, 'log_path': './log/GSGP/GSGP_sustavianfeed_outer_2_inner_2.csv', 'selector': <function tournament_selection_min.<locals>.ts at 0x000002BE7BB12B60>, 'crossover': <function geometric_crossover at 0x000002BE7AEDC4A0>, 'mutator': <function standard_geometric_mutation at 0x000002BE7AEDEC00>, 'settings_dict': {'p_test': 0.2}, 'find_elit_func': <function get_best_min at 0x000002BE7AEDC900>, 'pop_size': 20, 'p_xo': 0.5, 'seed': 47, 'initializer': <function rhh at 0x000002BE7AEDE700>, 'p_m': 0.5, 'ms': <function generate_random_uniform.<locals>.generate_num at 0x000002BE7BE336A0>, 'FUNCTIONS': {'add': {'function': <built-in method add of type object at 0x00007FFB91963450>, 'arity': 2}, 'subtract': {'function': <built-in method sub of type object at 0x00007FFB91963450>, 'arity': 2}, 'multiply': {'function': <built-in method mul of type object at 0x00007FFB91963450>, 'arity': 2}, 'divide': {'function': <function protected_div at 0x000002BE7AEC22A0>, 'arity': 2}}, 'CONSTANTS': {'constant_0.2788535969157675': <function gsgp.<locals>.<lambda> at 0x000002BE7BE33A60>, 'constant__0.9499784895546661': <function gsgp.<locals>.<lambda> at 0x000002BE7BE94C20>, 'constant__0.4499413632617615': <function gsgp.<locals>.<lambda> at 0x000002BE7BE7F9C0>, 'constant__0.5535785237023545': <function gsgp.<locals>.<lambda> at 0x000002BE7BE85760>, 'constant_0.4729424283280248': <function gsgp.<locals>.<lambda> at 0x000002BE7BE85F80>, 'constant_0.3533989748458226': <function gsgp.<locals>.<lambda> at 0x000002BE7BE85440>, 'constant_0.7843591354096908': <function gsgp.<locals>.<lambda> at 0x000002BE7BE86AC0>, 'constant__0.8261223347411677': <function gsgp.<locals>.<lambda> at 0x000002BE7BE85940>, 'constant__0.15615636062945915': <function gsgp.<locals>.<lambda> at 0x000002BE7BE87CE0>}, 'p_c': 0.7, 'init_depth': 2, 'init_pop_size': 20, 'p_test': 0.2}"
935b5eac-3339-11f0-8487-88a4c2b6c82f,"{'run_info': ['StandardGSGP', UUID('935b5eac-3339-11f0-8487-88a4c2b6c82f'), 'GSGP_sustavianfeed'], 'reconstruct': False, 'n_jobs': 1, 'n_iter': 500, 'elitism': True, 'n_elites': 2, 'log': 2, 'verbose': 0, 'ffunction': <function rmse at 0x000002BE7AEDF100>, 'test_elite': True, 'log_path': './log/GSGP/GSGP_sustavianfeed_outer_2_inner_2.csv', 'selector': <function tournament_selection_min.<locals>.ts at 0x000002BE7BEC76A0>, 'crossover': <function geometric_crossover at 0x000002BE7AEDC4A0>, 'mutator': <function standard_geometric_mutation at 0x000002BE7AEDEC00>, 'settings_dict': {'p_test': 0.2}, 'find_elit_func': <function get_best_min at 0x000002BE7AEDC900>, 'pop_size': 20, 'p_xo': 0.7, 'seed': 47, 'initializer': <function rhh at 0x000002BE7AEDE700>, 'p_m': 0.30000000000000004, 'ms': <function generate_random_uniform.<locals>.generate_num at 0x000002BE7BE95EE0>, 'FUNCTIONS': {'add': {'function': <built-in method add of type object at 0x00007FFB91963450>, 'arity': 2}, 'subtract': {'function': <built-in method sub of type object at 0x00007FFB91963450>, 'arity': 2}, 'multiply': {'function': <built-in method mul of type object at 0x00007FFB91963450>, 'arity': 2}, 'divide': {'function': <function protected_div at 0x000002BE7AEC22A0>, 'arity': 2}}, 'CONSTANTS': {'constant_0.2788535969157675': <function gsgp.<locals>.<lambda> at 0x000002BE7BE96CA0>, 'constant__0.9499784895546661': <function gsgp.<locals>.<lambda> at 0x000002BE7BE96A20>, 'constant__0.4499413632617615': <function gsgp.<locals>.<lambda> at 0x000002BE7BE94900>, 'constant__0.5535785237023545': <function gsgp.<locals>.<lambda> at 0x000002BE7BE96160>, 'constant_0.4729424283280248': <function gsgp.<locals>.<lambda> at 0x000002BE7BE94680>, 'constant_0.3533989748458226': <function gsgp.<locals>.<lambda> at 0x000002BE7BE951C0>, 'constant_0.7843591354096908': <function gsgp.<locals>.<lambda> at 0x000002BE7BE945E0>, 'constant__0.8261223347411677': <function gsgp.<locals>.<lambda> at 0x000002BE7BE95B20>, 'constant__0.15615636062945915': <function gsgp.<locals>.<lambda> at 0x000002BE7BEC6D40>}, 'p_c': 0.1, 'init_depth': 2, 'init_pop_size': 20, 'p_test': 0.2}"
95d0b6db-3339-11f0-a844-88a4c2b6c82f,"{'run_info': ['StandardGSGP', UUID('95d0b6db-3339-11f0-a844-88a4c2b6c82f'), 'GSGP_sustavianfeed'], 'reconstruct': False, 'n_jobs': 1, 'n_iter': 500, 'elitism': True, 'n_elites': 2, 'log': 2, 'verbose': 0, 'ffunction': <function rmse at 0x000002BE7AEDF100>, 'test_elite': True, 'log_path': './log/GSGP/GSGP_sustavianfeed_outer_2_inner_2.csv', 'selector': <function tournament_selection_min.<locals>.ts at 0x000002BE7BEE8220>, 'crossover': <function geometric_crossover at 0x000002BE7AEDC4A0>, 'mutator': <function standard_geometric_mutation at 0x000002BE7AEDEC00>, 'settings_dict': {'p_test': 0.2}, 'find_elit_func': <function get_best_min at 0x000002BE7AEDC900>, 'pop_size': 20, 'p_xo': 0.7, 'seed': 47, 'initializer': <function rhh at 0x000002BE7AEDE700>, 'p_m': 0.30000000000000004, 'ms': <function generate_random_uniform.<locals>.generate_num at 0x000002BE7BE853A0>, 'FUNCTIONS': {'add': {'function': <built-in method add of type object at 0x00007FFB91963450>, 'arity': 2}, 'subtract': {'function': <built-in method sub of type object at 0x00007FFB91963450>, 'arity': 2}, 'multiply': {'function': <built-in method mul of type object at 0x00007FFB91963450>, 'arity': 2}, 'divide': {'function': <function protected_div at 0x000002BE7AEC22A0>, 'arity': 2}}, 'CONSTANTS': {'constant_0.2788535969157675': <function gsgp.<locals>.<lambda> at 0x000002BE7BE85A80>, 'constant__0.9499784895546661': <function gsgp.<locals>.<lambda> at 0x000002BE7BEAB600>, 'constant__0.4499413632617615': <function gsgp.<locals>.<lambda> at 0x000002BE7BEA89A0>, 'constant__0.5535785237023545': <function gsgp.<locals>.<lambda> at 0x000002BE7BEA9A80>, 'constant_0.4729424283280248': <function gsgp.<locals>.<lambda> at 0x000002BE7BEAB6A0>, 'constant_0.3533989748458226': <function gsgp.<locals>.<lambda> at 0x000002BE7BEABBA0>, 'constant_0.7843591354096908': <function gsgp.<locals>.<lambda> at 0x000002BE7BEAA7A0>, 'constant__0.8261223347411677': <function gsgp.<locals>.<lambda> at 0x000002BE7BEA9080>, 'constant__0.15615636062945915': <function gsgp.<locals>.<lambda> at 0x000002BE7BEE93A0>}, 'p_c': 0.7, 'init_depth': 2, 'init_pop_size': 20, 'p_test': 0.2}"
984c579c-3339-11f0-aec4-88a4c2b6c82f,"{'run_info': ['StandardGSGP', UUID('984c579c-3339-11f0-aec4-88a4c2b6c82f'), 'GSGP_sustavianfeed'], 'reconstruct': False, 'n_jobs': 1, 'n_iter': 500, 'elitism': True, 'n_elites': 2, 'log': 2, 'verbose': 0, 'ffunction': <function rmse at 0x000002BE7AEDF100>, 'test_elite': True, 'log_path': './log/GSGP/GSGP_sustavianfeed_outer_2_inner_2.csv', 'selector': <function tournament_selection_min.<locals>.ts at 0x000002BE7BE853A0>, 'crossover': <function geometric_crossover at 0x000002BE7AEDC4A0>, 'mutator': <function standard_geometric_mutation at 0x000002BE7AEDEC00>, 'settings_dict': {'p_test': 0.2}, 'find_elit_func': <function get_best_min at 0x000002BE7AEDC900>, 'pop_size': 20, 'p_xo': 0.7, 'seed': 47, 'initializer': <function rhh at 0x000002BE7AEDE700>, 'p_m': 0.30000000000000004, 'ms': <function generate_random_uniform.<locals>.generate_num at 0x000002BE7BE851C0>, 'FUNCTIONS': {'add': {'function': <built-in method add of type object at 0x00007FFB91963450>, 'arity': 2}, 'subtract': {'function': <built-in method sub of type object at 0x00007FFB91963450>, 'arity': 2}, 'multiply': {'function': <built-in method mul of type object at 0x00007FFB91963450>, 'arity': 2}, 'divide': {'function': <function protected_div at 0x000002BE7AEC22A0>, 'arity': 2}}, 'CONSTANTS': {'constant_0.2788535969157675': <function gsgp.<locals>.<lambda> at 0x000002BE7B96BF60>, 'constant__0.9499784895546661': <function gsgp.<locals>.<lambda> at 0x000002BE7BEC5620>, 'constant__0.4499413632617615': <function gsgp.<locals>.<lambda> at 0x000002BE7BEC7920>, 'constant__0.5535785237023545': <function gsgp.<locals>.<lambda> at 0x000002BE7BEC6520>, 'constant_0.4729424283280248': <function gsgp.<locals>.<lambda> at 0x000002BE7BEC5940>, 'constant_0.3533989748458226': <function gsgp.<locals>.<lambda> at 0x000002BE7BEC5580>, 'constant_0.7843591354096908': <function gsgp.<locals>.<lambda> at 0x000002BE7BEC5DA0>, 'constant__0.8261223347411677': <function gsgp.<locals>.<lambda> at 0x000002BE7BEC4AE0>, 'constant__0.15615636062945915': <function gsgp.<locals>.<lambda> at 0x000002BE7BEC47C0>}, 'p_c': 0.1, 'init_depth': 2, 'init_pop_size': 20, 'p_test': 0.2}"
9ad91daa-3339-11f0-93a6-88a4c2b6c82f,"{'run_info': ['StandardGSGP', UUID('9ad91daa-3339-11f0-93a6-88a4c2b6c82f'), 'GSGP_sustavianfeed'], 'reconstruct': False, 'n_jobs': 1, 'n_iter': 500, 'elitism': True, 'n_elites': 2, 'log': 2, 'verbose': 0, 'ffunction': <function rmse at 0x000002BE7AEDF100>, 'test_elite': True, 'log_path': './log/GSGP/GSGP_sustavianfeed_outer_2_inner_2.csv', 'selector': <function tournament_selection_min.<locals>.ts at 0x000002BE7BE94F40>, 'crossover': <function geometric_crossover at 0x000002BE7AEDC4A0>, 'mutator': <function standard_geometric_mutation at 0x000002BE7AEDEC00>, 'settings_dict': {'p_test': 0.2}, 'find_elit_func': <function get_best_min at 0x000002BE7AEDC900>, 'pop_size': 20, 'p_xo': 0.7, 'seed': 47, 'initializer': <function rhh at 0x000002BE7AEDE700>, 'p_m': 0.30000000000000004, 'ms': <function generate_random_uniform.<locals>.generate_num at 0x000002BE7BDE3D80>, 'FUNCTIONS': {'add': {'function': <built-in method add of type object at 0x00007FFB91963450>, 'arity': 2}, 'subtract': {'function': <built-in method sub of type object at 0x00007FFB91963450>, 'arity': 2}, 'multiply': {'function': <built-in method mul of type object at 0x00007FFB91963450>, 'arity': 2}, 'divide': {'function': <function protected_div at 0x000002BE7AEC22A0>, 'arity': 2}}, 'CONSTANTS': {'constant_0.2788535969157675': <function gsgp.<locals>.<lambda> at 0x000002BE7BDE1800>, 'constant__0.9499784895546661': <function gsgp.<locals>.<lambda> at 0x000002BE7BDE1F80>, 'constant__0.4499413632617615': <function gsgp.<locals>.<lambda> at 0x000002BE7BDE2CA0>, 'constant__0.5535785237023545': <function gsgp.<locals>.<lambda> at 0x000002BE7BDE16C0>, 'constant_0.4729424283280248': <function gsgp.<locals>.<lambda> at 0x000002BE7BDE1EE0>, 'constant_0.3533989748458226': <function gsgp.<locals>.<lambda> at 0x000002BE7BB2B600>, 'constant_0.7843591354096908': <function gsgp.<locals>.<lambda> at 0x000002BE7BB2B420>, 'constant__0.8261223347411677': <function gsgp.<locals>.<lambda> at 0x000002BE7BE97F60>, 'constant__0.15615636062945915': <function gsgp.<locals>.<lambda> at 0x000002BE7BE962A0>}, 'p_c': 0.7, 'init_depth': 2, 'init_pop_size': 20, 'p_test': 0.2}"
